"timestamp_iso","pid","node_cpu_percent","working_set_mb","private_memory_mb","handles","threads"
"2026-08-14T01:34:36.2684942+07:00","3136","0.578","127.039","139.082","240","12"
"2026-08-14T01:34:37.2793134+07:00","3136","0.483","127.051","139.082","240","12"
"2026-08-14T01:34:38.2936984+07:00","3136","0.385","127.098","139.113","240","12"
"2026-08-14T01:34:39.3076248+07:00","3136","0.385","127.105","139.113","240","12"
"2026-08-14T01:34:40.3188006+07:00","3136","0.386","127.219","139.156","240","12"
"2026-08-14T01:34:41.3320418+07:00","3136","0.482","127.316","139.18","241","12"
"2026-08-14T01:34:42.3447506+07:00","3136","0.289","127.328","139.18","240","12"
"2026-08-14T01:34:43.3532136+07:00","3136","0.194","126.703","137.801","240","12"
"2026-08-14T01:34:44.3698449+07:00","3136","0.288","126.707","137.801","240","12"
"2026-08-14T01:34:45.3859561+07:00","3136","0.577","126.723","137.805","240","12"
"2026-08-14T01:34:46.3970985+07:00","3136","0.676","126.734","137.805","240","12"
"2026-08-14T01:34:47.4095359+07:00","3136","0.482","126.742","137.805","240","12"
"2026-08-14T01:34:48.4228633+07:00","3136","0.675","126.758","137.812","240","12"
"2026-08-14T01:34:49.4343996+07:00","3136","0.29","126.758","137.812","241","12"
"2026-08-14T01:34:50.4426059+07:00","3136","0.194","126.773","137.828","240","12"
"2026-08-14T01:34:51.4603827+07:00","3136","0.288","126.773","137.828","240","12"
"2026-08-14T01:34:52.4703673+07:00","3136","0.677","126.773","137.828","240","12"
"2026-08-14T01:34:53.4819965+07:00","3136","0.579","126.801","137.855","241","12"
"2026-08-14T01:34:54.4954027+07:00","3136","0.385","126.887","138.039","241","12"
"2026-08-14T01:34:55.5055088+07:00","3136","0.29","126.902","138.039","240","12"
"2026-08-14T01:34:56.5185343+07:00","3136","0.482","126.91","138.039","240","12"
"2026-08-14T01:34:57.5376221+07:00","3136","0.671","126.977","138.062","240","12"
"2026-08-14T01:34:58.5573655+07:00","3136","0.287","126.996","138.074","240","12"
"2026-08-14T01:34:59.5712114+07:00","3136","0.674","127.102","138.188","240","12"
"2026-08-14T01:35:00.5816778+07:00","3136","0.58","127.164","138.188","240","12"
"2026-08-14T01:35:01.5940990+07:00","3136","0.386","127.219","138.277","240","12"
