"timestamp_iso","pid","node_cpu_percent","working_set_mb","private_memory_mb","handles","threads"
"2026-08-14T01:05:11.6429717+07:00","3232","0.58","123.797","136.402","245","12"
"2026-08-14T01:05:12.6562877+07:00","3232","0.675","125.309","136.59","246","12"
"2026-08-14T01:05:13.6658369+07:00","3232","0.871","125.453","136.867","245","12"
"2026-08-14T01:05:14.6745893+07:00","3232","0.968","125.473","136.891","245","12"
"2026-08-14T01:05:15.6855318+07:00","3232","0.58","125.484","136.902","245","12"
"2026-08-14T01:05:16.7006510+07:00","3232","0.385","125.496","136.902","245","12"
"2026-08-14T01:05:17.7159619+07:00","3232","0.577","125.496","136.902","245","12"
"2026-08-14T01:05:18.7360811+07:00","3232","0.67","125.516","136.902","246","12"
"2026-08-14T01:05:19.7491797+07:00","3232","0.771","125.516","136.902","245","12"
"2026-08-14T01:05:20.7632202+07:00","3232","0.578","125.57","136.977","245","12"
"2026-08-14T01:05:21.7772521+07:00","3232","0.674","125.578","136.977","245","12"
"2026-08-14T01:05:22.7843697+07:00","3232","0.582","125.621","136.977","245","12"
"2026-08-14T01:05:23.7952520+07:00","3232","0.773","125.711","136.977","245","12"
"2026-08-14T01:05:24.8063451+07:00","3232","0.483","125.531","136.715","245","12"
"2026-08-14T01:05:25.8180401+07:00","3232","0.965","125.68","136.832","245","12"
"2026-08-14T01:05:26.8266573+07:00","3232","0.484","125.711","136.855","245","12"
"2026-08-14T01:05:27.8411466+07:00","3232","0.289","125.715","136.855","245","12"
"2026-08-14T01:05:28.8576833+07:00","3232","0.769","125.719","136.855","245","12"
"2026-08-14T01:05:29.8667865+07:00","3232","0.581","125.719","136.855","245","12"
"2026-08-14T01:05:30.8769728+07:00","3232","0.387","125.734","136.867","246","12"
"2026-08-14T01:05:31.9126660+07:00","3232","0.566","125.426","136.359","245","12"
"2026-08-14T01:05:32.9269609+07:00","3232","0.867","125.445","136.359","245","12"
"2026-08-14T01:05:33.9377846+07:00","3232","0.58","125.496","136.359","246","12"
"2026-08-14T01:05:34.9479076+07:00","3232","0.677","125.605","136.508","245","12"
"2026-08-14T01:05:35.9611019+07:00","3232","0.675","125.68","136.629","245","12"
"2026-08-14T01:05:36.9799995+07:00","3232","0.863","125.844","136.762","245","12"
"2026-08-14T01:05:37.9951202+07:00","3232","0.673","125.73","136.293","246","12"
"2026-08-14T01:05:39.0074576+07:00","3232","0.675","125.781","136.328","245","12"
"2026-08-14T01:05:40.0161076+07:00","3232","0.387","125.812","136.344","246","12"
"2026-08-14T01:05:41.0332511+07:00","3232","0.384","126.203","136.758","245","12"
"2026-08-14T01:05:42.0476032+07:00","3232","0.578","125.793","136.293","245","12"
"2026-08-14T01:05:43.0612698+07:00","3232","0.771","125.879","136.395","245","12"
"2026-08-14T01:05:44.0741703+07:00","3232","0.868","126.66","138.648","245","12"
"2026-08-14T01:05:45.0870569+07:00","3232","0.771","126.184","136.922","246","12"
"2026-08-14T01:05:46.0961820+07:00","3232","0.387","126.797","138.5","245","12"
"2026-08-14T01:05:47.1034638+07:00","3232","0.388","126.457","137.453","245","12"
"2026-08-14T01:05:48.1158084+07:00","3232","0.772","126.812","137.746","245","12"
"2026-08-14T01:05:49.1312921+07:00","3232","0.866","125.582","136.18","245","12"
"2026-08-14T01:05:50.1456922+07:00","3232","0.674","125.578","136.125","245","12"
"2026-08-14T01:05:51.1534179+07:00","3232","0.872","125.578","136.125","245","12"
"2026-08-14T01:05:52.1650500+07:00","3232","0.386","125.59","136.137","245","12"
"2026-08-14T01:05:53.1718609+07:00","3232","0.582","125.598","136.137","245","12"
"2026-08-14T01:05:54.1799913+07:00","3232","1.066","125.637","136.152","245","12"
"2026-08-14T01:05:55.1901399+07:00","3232","0.483","125.676","136.18","245","12"
"2026-08-14T01:05:56.2055499+07:00","3232","0.673","125.777","136.359","246","12"
"2026-08-14T01:05:57.2172564+07:00","3232","0.29","125.867","136.41","245","12"
"2026-08-14T01:05:58.2290063+07:00","3232","0.386","125.977","136.504","245","12"
"2026-08-14T01:05:59.2451445+07:00","3232","0.577","126.031","136.543","246","12"
"2026-08-14T01:06:00.2528222+07:00","3232","0.969","126.195","136.953","245","12"
