"timestamp_iso","pid","node_cpu_percent","working_set_mb","private_memory_mb","handles","threads"
"2026-08-14T01:19:41.7982901+07:00","26172","1.539","126.312","136.996","241","13"
"2026-08-14T01:19:42.8109178+07:00","26172","1.543","126.504","137.336","241","13"
"2026-08-14T01:19:43.8194640+07:00","26172","1.452","125.551","136.207","240","13"
"2026-08-14T01:19:44.8391302+07:00","26172","1.149","125.613","136.23","240","13"
"2026-08-14T01:19:45.8524942+07:00","26172","1.927","125.652","136.27","240","13"
"2026-08-14T01:19:46.8669443+07:00","26172","1.059","125.785","136.469","241","13"
"2026-08-14T01:19:47.8805127+07:00","26172","1.445","125.961","136.605","240","13"
"2026-08-14T01:19:48.8924700+07:00","26172","1.062","126.797","137.762","241","13"
"2026-08-14T01:19:49.9083238+07:00","26172","1.442","125.992","137.02","241","13"
"2026-08-14T01:19:50.9227365+07:00","26172","2.118","126.016","137.02","240","13"
"2026-08-14T01:19:51.9324698+07:00","26172","1.644","125.848","136.551","241","13"
"2026-08-14T01:19:52.9465008+07:00","26172","1.445","125.902","136.602","240","13"
"2026-08-14T01:19:53.9606992+07:00","26172","2.407","126.367","137.242","248","13"
"2026-08-14T01:19:54.9733077+07:00","26172","2.99","126.316","137.223","255","13"
"2026-08-14T01:19:55.9871922+07:00","26172","3.564","126.457","137.332","265","13"
"2026-08-14T01:19:56.9949446+07:00","26172","3.004","127.898","139.336","271","13"
"2026-08-14T01:19:58.0080084+07:00","26172","2.988","126.578","137.535","281","13"
"2026-08-14T01:19:59.0256198+07:00","26172","2.783","127.195","138.23","281","13"
"2026-08-14T01:20:00.0393027+07:00","26172","3.372","126.734","138.023","281","13"
"2026-08-14T01:20:01.0543545+07:00","26172","3.752","127.008","138.336","281","13"
"2026-08-14T01:20:02.0719209+07:00","26172","2.399","127.789","138.91","281","13"
"2026-08-14T01:20:03.0865462+07:00","26172","2.984","127.254","138.168","281","13"
"2026-08-14T01:20:04.0958294+07:00","26172","2.129","127.535","138.391","281","12"
"2026-08-14T01:20:05.1056485+07:00","26172","3.481","126.984","137.879","281","12"
"2026-08-14T01:20:06.1178314+07:00","26172","3.57","127.488","138.43","281","12"
"2026-08-14T01:20:07.1318749+07:00","26172","2.697","128.055","138.996","281","12"
"2026-08-14T01:20:08.1432987+07:00","26172","2.993","128.199","139.574","280","12"
"2026-08-14T01:20:09.1508951+07:00","26172","3.101","128.348","139.574","281","12"
"2026-08-14T01:20:10.1599823+07:00","26172","3.387","127.742","138.688","281","12"
"2026-08-14T01:20:11.1759010+07:00","26172","3.076","128.457","139.562","281","12"
"2026-08-14T01:20:12.1903410+07:00","26172","2.599","129.551","140.031","280","12"
"2026-08-14T01:20:13.2025278+07:00","26172","2.605","128","138.562","281","12"
"2026-08-14T01:20:14.2185218+07:00","26172","3.076","128.633","139.105","281","12"
"2026-08-14T01:20:15.2325009+07:00","26172","2.215","127.957","138.508","281","12"
"2026-08-14T01:20:16.2489392+07:00","26172","2.978","128.469","139.074","281","12"
"2026-08-14T01:20:17.2622280+07:00","26172","3.277","129.027","139.617","281","12"
"2026-08-14T01:20:18.2746798+07:00","26172","2.508","128.094","138.957","281","12"
"2026-08-14T01:20:19.2892527+07:00","26172","2.791","128.633","139.465","281","12"
"2026-08-14T01:20:20.3031612+07:00","26172","2.986","127.938","138.207","280","12"
"2026-08-14T01:20:21.3194659+07:00","26172","3.363","128.23","138.531","281","12"
"2026-08-14T01:20:22.3292768+07:00","26172","2.611","128.816","139.156","281","12"
"2026-08-14T01:20:23.3445753+07:00","26172","2.789","127.902","138.367","281","12"
"2026-08-14T01:20:24.3592332+07:00","26172","2.695","128.387","138.797","281","12"
"2026-08-14T01:20:25.3736101+07:00","26172","3.273","127.758","138.016","281","12"
"2026-08-14T01:20:26.3797331+07:00","26172","3.397","128.258","138.551","281","12"
"2026-08-14T01:20:27.4016676+07:00","26172","2.485","129.078","139.754","280","12"
"2026-08-14T01:20:28.4111373+07:00","26172","3.192","128.539","139.137","281","12"
"2026-08-14T01:20:29.4266842+07:00","26172","3.366","128.938","139.52","281","12"
"2026-08-14T01:20:30.4426084+07:00","26172","3.461","127.805","138.219","281","12"
"2026-08-14T01:20:31.4538605+07:00","26172","2.897","128.066","138.52","281","12"
"2026-08-14T01:20:32.4743098+07:00","26172","2.488","128.641","139.059","281","12"
"2026-08-14T01:20:33.4880148+07:00","26172","2.697","128.402","139.004","281","12"
"2026-08-14T01:20:34.5022280+07:00","26172","2.889","128.938","139.531","281","12"
"2026-08-14T01:20:35.5165915+07:00","26172","3.273","128.527","139.207","281","12"
"2026-08-14T01:20:36.5286416+07:00","26172","3.667","128.676","139.348","280","12"
"2026-08-14T01:20:37.5392072+07:00","26172","3.479","129.086","139.691","281","12"
"2026-08-14T01:20:38.5566439+07:00","26172","3.359","128.496","139.117","281","12"
"2026-08-14T01:20:39.5664544+07:00","26172","2.901","128.969","139.641","281","12"
"2026-08-14T01:20:40.5774905+07:00","26172","2.415","128.121","138.695","280","12"
"2026-08-14T01:20:41.5924931+07:00","26172","2.983","128.316","138.996","281","12"
"2026-08-14T01:20:42.6060262+07:00","26172","2.602","129.797","141.742","281","12"
"2026-08-14T01:20:43.6246408+07:00","26172","2.493","128.625","138.91","280","12"
"2026-08-14T01:20:44.6402124+07:00","26172","3.366","128.977","139.293","281","12"
"2026-08-14T01:20:45.6523913+07:00","26172","2.894","127.672","137.602","280","12"
"2026-08-14T01:20:46.6642494+07:00","26172","3.474","128.656","138.727","281","12"
"2026-08-14T01:20:47.6772649+07:00","26172","2.603","128.984","139.379","280","12"
"2026-08-14T01:20:48.6929371+07:00","26172","2.308","127.793","137.914","281","12"
"2026-08-14T01:20:49.7055377+07:00","26172","2.797","128.387","138.738","281","12"
"2026-08-14T01:20:50.7191567+07:00","26172","2.89","128.008","138.074","281","12"
"2026-08-14T01:20:51.7401724+07:00","26172","2.391","128.145","138.258","281","12"
"2026-08-14T01:20:52.7476856+07:00","26172","2.423","128.68","138.805","281","12"
"2026-08-14T01:20:53.7586372+07:00","26172","2.222","128.008","138.141","241","12"
"2026-08-14T01:20:54.7716943+07:00","26172","1.35","128.086","138.266","240","12"
"2026-08-14T01:20:55.7862478+07:00","26172","1.733","128.254","138.402","240","12"
"2026-08-14T01:20:56.8015818+07:00","26172","1.731","128.516","138.578","241","12"
"2026-08-14T01:20:57.8124196+07:00","26172","1.642","128.719","138.879","241","12"
"2026-08-14T01:20:58.8258529+07:00","26172","2.216","128.324","138.523","240","12"
"2026-08-14T01:20:59.8404940+07:00","26172","1.54","128.328","138.527","241","12"
"2026-08-14T01:21:00.8561726+07:00","26172","1.635","128.336","138.535","240","12"
"2026-08-14T01:21:01.8728221+07:00","26172","2.305","128.543","138.789","240","12"
"2026-08-14T01:21:02.8828873+07:00","26172","1.837","128.754","138.973","240","12"
"2026-08-14T01:21:03.8943286+07:00","26172","1.448","128.957","139.234","240","12"
"2026-08-14T01:21:04.9040631+07:00","26172","1.741","128.234","138.672","240","12"
"2026-08-14T01:21:05.9175847+07:00","26172","1.734","128.238","138.676","240","12"
"2026-08-14T01:21:06.9311730+07:00","26172","1.638","128.246","138.684","240","12"
"2026-08-14T01:21:07.9468760+07:00","26172","1.346","128.258","138.695","241","12"
"2026-08-14T01:21:08.9586530+07:00","26172","1.834","128.477","138.961","240","12"
"2026-08-14T01:21:09.9759162+07:00","26172","1.536","128.688","139.156","240","12"
"2026-08-14T01:21:10.9874583+07:00","26172","0.869","128.168","138.539","240","12"
"2026-08-14T01:21:12.0013900+07:00","26172","1.445","128.254","138.551","240","12"
"2026-08-14T01:21:13.0162292+07:00","26172","1.54","128.266","138.562","241","12"
"2026-08-14T01:21:14.0281554+07:00","26172","0.965","128.465","138.816","240","12"
"2026-08-14T01:21:15.0415146+07:00","26172","0.771","128.664","138.992","241","12"
"2026-08-14T01:21:16.0553610+07:00","26172","1.252","129","139.426","240","12"
"2026-08-14T01:21:17.0680254+07:00","26172","1.639","127.699","137.648","240","12"
"2026-08-14T01:21:18.0773029+07:00","26172","1.645","127.707","137.656","241","12"
"2026-08-14T01:21:19.0888161+07:00","26172","1.545","127.805","137.785","241","12"
"2026-08-14T01:21:20.1060543+07:00","26172","1.632","128.094","138.285","241","12"
"2026-08-14T01:21:21.1231223+07:00","26172","1.632","128.312","138.348","240","12"
"2026-08-14T01:21:22.1357407+07:00","26172","1.157","128.582","138.812","241","12"
"2026-08-14T01:21:23.1495054+07:00","26172","1.06","129.457","139.809","241","12"
"2026-08-14T01:21:24.1640295+07:00","26172","1.733","129.531","139.809","240","12"
"2026-08-14T01:21:25.1762352+07:00","26172","1.447","129.531","139.809","240","12"
"2026-08-14T01:21:26.1890597+07:00","26172","1.736","129.547","139.824","240","12"
"2026-08-14T01:21:27.2002573+07:00","26172","0.676","129.547","139.824","240","12"
"2026-08-14T01:21:28.2141685+07:00","26172","1.348","129.562","139.824","240","12"
"2026-08-14T01:21:29.2330992+07:00","26172","1.054","128.25","138.504","241","12"
"2026-08-14T01:21:30.2450284+07:00","26172","1.544","128.262","138.516","240","12"
"2026-08-14T01:21:31.2577817+07:00","26172","1.35","128.457","138.77","240","12"
"2026-08-14T01:21:32.2724102+07:00","26172","0.77","128.625","138.918","240","12"
"2026-08-14T01:21:33.2887395+07:00","26172","2.018","128.844","139.164","240","12"
"2026-08-14T01:21:34.2956698+07:00","26172","1.164","129.012","139.297","240","12"
"2026-08-14T01:21:35.3084387+07:00","26172","0.964","128.164","138.266","240","12"
"2026-08-14T01:21:36.3223468+07:00","26172","1.83","128.164","138.266","241","12"
"2026-08-14T01:21:37.3325169+07:00","26172","1.45","128.184","138.289","240","12"
"2026-08-14T01:21:38.3473758+07:00","26172","1.828","128.242","138.41","240","12"
"2026-08-14T01:21:39.3627886+07:00","26172","0.769","128.441","138.559","240","12"
"2026-08-14T01:21:40.3741495+07:00","26172","1.642","128.727","139.008","240","12"
"2026-08-14T01:21:41.3888718+07:00","26172","1.636","128.246","138.355","241","12"
"2026-08-14T01:21:42.4028779+07:00","26172","1.541","128.312","138.367","241","12"
"2026-08-14T01:21:43.4094551+07:00","26172","2.037","128.32","138.375","241","12"
"2026-08-14T01:21:44.4240057+07:00","26172","1.251","128.402","138.523","240","12"
"2026-08-14T01:21:45.4402059+07:00","26172","1.441","128.602","138.699","240","12"
"2026-08-14T01:21:46.4551514+07:00","26172","1.251","128.816","138.934","241","12"
"2026-08-14T01:21:47.4652928+07:00","26172","0.87","129.457","139.801","240","12"
"2026-08-14T01:21:48.4752649+07:00","26172","1.644","129.457","139.801","240","12"
"2026-08-14T01:21:49.4832369+07:00","26172","1.55","129.477","139.816","241","12"
"2026-08-14T01:21:50.4975058+07:00","26172","1.059","129.477","139.816","240","12"
"2026-08-14T01:21:51.5099937+07:00","26172","1.833","129.477","139.816","240","12"
"2026-08-14T01:21:52.5281009+07:00","26172","1.822","129.48","139.816","241","12"
"2026-08-14T01:21:53.5417571+07:00","26172","1.252","128.09","138.383","241","12"
"2026-08-14T01:21:54.5496517+07:00","26172","1.841","128.293","138.641","240","12"
"2026-08-14T01:21:55.5657793+07:00","26172","1.345","128.301","138.648","241","12"
"2026-08-14T01:21:56.5780480+07:00","26172","1.158","128.398","138.77","240","12"
"2026-08-14T01:21:57.5853508+07:00","26172","1.066","128.605","139.012","240","12"
"2026-08-14T01:21:58.5988607+07:00","26172","1.253","128.883","139.266","241","12"
"2026-08-14T01:21:59.6097689+07:00","26172","1.256","129.285","139.371","240","12"
"2026-08-14T01:22:00.6213479+07:00","26172","0.965","129.285","139.371","240","12"
"2026-08-14T01:22:01.6383553+07:00","26172","1.536","129.285","139.371","240","12"
"2026-08-14T01:22:02.6458868+07:00","26172","1.745","129.293","139.371","240","12"
"2026-08-14T01:22:03.6658770+07:00","26172","2.011","129.293","139.371","240","12"
"2026-08-14T01:22:04.6831995+07:00","26172","1.728","129.387","139.836","241","12"
"2026-08-14T01:22:05.6927277+07:00","26172","2.418","127.707","137.633","240","12"
"2026-08-14T01:22:06.7110975+07:00","26172","2.397","127.715","137.641","240","12"
"2026-08-14T01:22:07.7222418+07:00","26172","2.028","127.898","137.895","240","12"
"2026-08-14T01:22:08.7342121+07:00","26172","1.448","128.07","138.164","240","12"
"2026-08-14T01:22:09.7395124+07:00","26172","1.554","128.418","138.598","240","12"
"2026-08-14T01:22:10.7526026+07:00","26172","1.542","128.66","138.695","240","12"
"2026-08-14T01:22:11.7646672+07:00","26172","1.544","127.949","138.086","241","12"
"2026-08-14T01:22:12.7805615+07:00","26172","1.538","127.957","138.094","240","12"
"2026-08-14T01:22:13.7965960+07:00","26172","1.346","128.086","138.23","241","12"
"2026-08-14T01:22:14.8077845+07:00","26172","1.738","128.312","138.496","241","12"
"2026-08-14T01:22:15.8208535+07:00","26172","1.639","128.566","138.863","240","12"
"2026-08-14T01:22:16.8386965+07:00","26172","0.959","128.809","138.977","240","12"
"2026-08-14T01:22:17.8504462+07:00","26172","1.834","127.996","138.602","240","12"
"2026-08-14T01:22:18.8646698+07:00","26172","1.829","128.074","138.73","240","12"
"2026-08-14T01:22:19.8795492+07:00","26172","1.636","128.238","138.867","240","12"
"2026-08-14T01:22:20.8869165+07:00","26172","1.842","128.473","139.137","240","12"
"2026-08-14T01:22:21.9029043+07:00","26172","1.634","128.648","139.16","240","12"
"2026-08-14T01:22:22.9240781+07:00","26172","1.721","127.832","137.848","241","12"
"2026-08-14T01:22:23.9370579+07:00","26172","1.35","127.871","137.852","240","12"
"2026-08-14T01:22:24.9487823+07:00","26172","1.255","127.914","137.875","240","12"
"2026-08-14T01:22:25.9643690+07:00","26172","1.635","127.93","137.875","241","12"
"2026-08-14T01:22:26.9782092+07:00","26172","1.445","128.176","138.195","240","12"
"2026-08-14T01:22:27.9903060+07:00","26172","1.447","128.684","138.883","240","12"
"2026-08-14T01:22:29.0051011+07:00","26172","1.54","129.402","139.836","240","12"
"2026-08-14T01:22:30.0181882+07:00","26172","2.313","129.5","139.836","241","12"
"2026-08-14T01:22:31.0263019+07:00","26172","1.356","129.516","139.836","241","12"
"2026-08-14T01:22:32.0406786+07:00","26172","1.348","129.516","139.836","241","12"
"2026-08-14T01:22:33.0559798+07:00","26172","1.443","129.516","139.836","240","12"
"2026-08-14T01:22:34.0728960+07:00","26172","1.537","129.523","139.836","241","12"
"2026-08-14T01:22:35.0833967+07:00","26172","1.643","129.602","139.836","240","12"
"2026-08-14T01:22:36.0966082+07:00","26172","1.06","129.602","139.836","240","12"
"2026-08-14T01:22:37.1087537+07:00","26172","1.351","129.602","139.836","240","12"
"2026-08-14T01:22:38.1240966+07:00","26172","1.154","129.602","139.836","240","12"
"2026-08-14T01:22:39.1438493+07:00","26172","1.149","129.602","139.836","240","12"
"2026-08-14T01:22:40.1610092+07:00","26172","2.208","129.602","139.836","240","12"
"2026-08-14T01:22:41.1739435+07:00","26172","1.35","128.219","138.344","240","12"
"2026-08-14T01:22:42.1859461+07:00","26172","1.254","128.219","138.344","240","12"
"2026-08-14T01:22:43.2010406+07:00","26172","1.154","128.227","138.352","241","12"
"2026-08-14T01:22:44.2130009+07:00","26172","1.351","128.242","138.367","240","12"
"2026-08-14T01:22:45.2276316+07:00","26172","1.059","128.469","138.598","240","12"
"2026-08-14T01:22:46.2392354+07:00","26172","1.641","128.73","138.906","240","12"
"2026-08-14T01:22:47.2533047+07:00","26172","1.733","128.109","138.105","241","12"
"2026-08-14T01:22:48.2731516+07:00","26172","1.819","128.109","138.105","240","12"
"2026-08-14T01:22:49.2846983+07:00","26172","1.255","128.117","138.113","240","12"
"2026-08-14T01:22:50.2969108+07:00","26172","1.351","128.289","138.195","240","14"
"2026-08-14T01:22:51.3112198+07:00","26172","1.829","128.598","138.543","240","14"
"2026-08-14T01:22:52.3293501+07:00","26172","1.822","128.859","138.836","241","14"
"2026-08-14T01:22:53.3396949+07:00","26172","1.836","128.145","138.016","240","14"
"2026-08-14T01:22:54.3500377+07:00","26172","1.836","128.145","138.016","240","14"
"2026-08-14T01:22:55.3617533+07:00","26172","2.124","128.152","138.023","240","14"
"2026-08-14T01:22:56.3697273+07:00","26172","1.647","128.254","138.188","240","14"
"2026-08-14T01:22:57.3837321+07:00","26172","1.541","128.516","138.426","241","14"
"2026-08-14T01:22:58.4002182+07:00","26172","1.921","128.793","138.941","240","14"
"2026-08-14T01:22:59.4163033+07:00","26172","0.865","128.238","138.113","240","14"
"2026-08-14T01:23:00.4305398+07:00","26172","2.022","128.238","138.141","241","14"
"2026-08-14T01:23:01.4409646+07:00","26172","1.836","128.246","138.148","240","14"
"2026-08-14T01:23:02.4475148+07:00","26172","1.358","128.32","138.281","240","14"
"2026-08-14T01:23:03.4675206+07:00","26172","1.628","128.531","138.523","240","14"
"2026-08-14T01:23:04.4798314+07:00","26172","1.929","128.816","139.059","240","14"
"2026-08-14T01:23:05.4907455+07:00","26172","1.835","129.434","139.898","241","14"
"2026-08-14T01:23:06.5058089+07:00","26172","1.154","129.434","139.898","241","14"
"2026-08-14T01:23:07.5149112+07:00","26172","1.645","129.434","139.898","240","14"
"2026-08-14T01:23:08.5342173+07:00","26172","1.437","129.434","139.898","240","14"
"2026-08-14T01:23:09.5426690+07:00","26172","1.356","129.434","139.898","240","14"
"2026-08-14T01:23:10.5544211+07:00","26172","1.544","129.551","139.898","240","14"
"2026-08-14T01:23:11.5619321+07:00","26172","1.745","128.266","138.164","241","14"
"2026-08-14T01:23:12.5694611+07:00","26172","1.454","128.266","138.164","240","14"
"2026-08-14T01:23:13.5845220+07:00","26172","1.154","128.273","138.172","241","14"
"2026-08-14T01:23:14.5920466+07:00","26172","1.163","128.359","138.305","240","14"
"2026-08-14T01:23:15.6100549+07:00","26172","1.055","128.602","138.508","240","14"
"2026-08-14T01:23:16.6301110+07:00","26172","1.245","128.805","138.75","240","14"
"2026-08-14T01:23:17.6427912+07:00","26172","1.35","128.293","138.207","240","14"
"2026-08-14T01:23:18.6607802+07:00","26172","1.343","128.293","138.207","240","14"
"2026-08-14T01:23:19.6696084+07:00","26172","1.162","128.301","138.215","240","14"
"2026-08-14T01:23:20.6840830+07:00","26172","1.54","128.387","138.348","240","14"
"2026-08-14T01:23:21.6977888+07:00","26172","1.638","128.617","138.547","240","14"
